machine_id,reading_ts,temperature_c,vibration_mm_s,pressure_bar,runtime_hours,power_kw,operating_mode,error_code
MCH_A03,2026-05-12 18:00:00,73.83,3.116,9.28,2046,84.9,STARTUP,
MCH_A03,2026-05-12 19:00:00,77.51,3.034,8.77,2047,81.95,STARTUP,
MCH_A03,2026-05-12 20:00:00,71.98,4.45,8.91,2048,83.83,RUNNING,
MCH_A03,2026-05-12 21:00:00,73.71,3.419,9.0,2049,87.64,RUNNING,
MCH_A03,2026-05-12 22:00:00,73.9,3.754,8.86,2050,87.93,IDLE,
MCH_A03,2026-05-12 23:00:00,76.22,2.946,8.84,2051,84.05,RUNNING,
MCH_A03,2026-05-13 00:00:00,72.69,2.707,9.13,2052,86.3,RUNNING,
MCH_A03,2026-05-13 01:00:00,72.35,3.054,9.08,2053,82.9,IDLE,
MCH_A03,2026-05-13 02:00:00,76.37,3.57,9.08,2054,88.23,RUNNING,
MCH_A03,2026-05-13 03:00:00,73.08,3.18,8.96,2055,84.02,RUNNING,
MCH_A03,2026-05-13 04:00:00,76.04,3.425,8.74,2056,86.0,RUNNING,
MCH_A03,2026-05-13 05:00:00,74.42,3.289,8.86,2057,86.9,IDLE,
MCH_A03,2026-05-13 06:00:00,73.05,3.081,8.85,2058,84.2,RUNNING,
MCH_A03,2026-05-13 07:00:00,77.43,3.049,8.82,2059,80.54,RUNNING,
MCH_A03,2026-05-13 08:00:00,68.82,2.639,8.84,2060,83.29,RUNNING,
MCH_A03,2026-05-13 09:00:00,73.58,2.159,8.83,2061,88.24,RUNNING,
MCH_A03,2026-05-13 10:00:00,78.4,4.933,8.94,2062,85.12,IDLE,
MCH_A03,2026-05-13 11:00:00,71.3,2.952,8.95,2063,85.62,IDLE,
MCH_A03,2026-05-13 12:00:00,76.68,3.278,8.92,2064,81.78,RUNNING,
MCH_A03,2026-05-13 13:00:00,76.75,3.933,8.97,2065,82.16,RUNNING,
MCH_A03,2026-05-13 14:00:00,71.16,3.533,9.54,2066,84.53,RUNNING,E580
MCH_A03,2026-05-13 15:00:00,71.88,3.024,8.72,2067,82.93,RUNNING,
MCH_A03,2026-05-13 16:00:00,73.73,3.235,9.24,2068,85.42,RUNNING,
MCH_A03,2026-05-13 17:00:00,72.35,2.806,8.78,2069,82.57,RUNNING,
MCH_A03,2026-05-13 18:00:00,78.88,1.921,9.08,2070,82.66,RUNNING,
MCH_A03,2026-05-13 19:00:00,77.53,2.782,9.19,2071,82.79,RUNNING,
MCH_A03,2026-05-13 20:00:00,78.84,2.988,9.05,2072,85.21,RUNNING,
MCH_A03,2026-05-13 21:00:00,75.9,2.614,8.47,2073,87.71,RUNNING,
MCH_A03,2026-05-13 22:00:00,72.81,2.935,9.11,2074,84.48,IDLE,
MCH_A03,2026-05-13 23:00:00,77.09,2.59,8.72,2075,84.91,RUNNING,
MCH_A03,2026-05-14 00:00:00,71.96,2.976,8.99,2076,85.27,RUNNING,
MCH_A03,2026-05-14 01:00:00,72.12,3.123,8.94,2077,88.07,RUNNING,
MCH_A03,2026-05-14 02:00:00,74.01,3.138,9.08,2078,85.48,STARTUP,
MCH_A03,2026-05-14 03:00:00,74.26,2.328,9.12,2079,88.19,RUNNING,
MCH_A03,2026-05-14 04:00:00,77.29,2.497,9.22,2080,80.2,RUNNING,
MCH_A03,2026-05-14 05:00:00,74.96,2.725,9.06,2081,83.93,RUNNING,
MCH_A03,2026-05-14 06:00:00,77.93,2.748,8.69,2082,86.31,RUNNING,
MCH_A03,2026-05-14 07:00:00,75.13,2.477,8.94,2083,82.61,RUNNING,
MCH_A03,2026-05-14 08:00:00,69.87,2.532,8.73,2084,87.73,RUNNING,
MCH_A03,2026-05-14 09:00:00,76.51,2.347,8.69,2085,86.44,RUNNING,
MCH_A03,2026-05-14 10:00:00,77.71,3.514,8.82,2086,87.02,RUNNING,
MCH_A03,2026-05-14 11:00:00,69.45,2.599,9.06,2087,84.3,RUNNING,
MCH_A03,2026-05-14 12:00:00,77.25,2.442,8.97,2088,82.49,RUNNING,
MCH_A03,2026-05-14 13:00:00,73.57,3.143,9.17,2089,83.75,RUNNING,
MCH_A03,2026-05-14 14:00:00,72.02,2.25,8.93,2090,85.35,RUNNING,
MCH_A03,2026-05-14 15:00:00,79.19,2.663,9.34,2091,81.93,RUNNING,
MCH_A03,2026-05-14 16:00:00,77.2,3.097,9.03,2092,81.49,RUNNING,
MCH_A03,2026-05-14 17:00:00,63.79,3.57,8.85,2093,81.22,RUNNING,
MCH_A03,2026-05-14 18:00:00,75.34,2.59,8.98,2094,86.41,RUNNING,
MCH_A03,2026-05-14 19:00:00,77.43,3.131,9.23,2095,87.17,IDLE,
MCH_A03,2026-05-14 20:00:00,74.51,2.488,8.9,2096,83.35,RUNNING,
MCH_A03,2026-05-14 21:00:00,72.92,3.793,8.89,2097,80.25,RUNNING,
MCH_A03,2026-05-14 22:00:00,78.15,2.431,9.3,2098,81.33,RUNNING,
MCH_A03,2026-05-14 23:00:00,74.59,3.317,8.94,2099,86.25,STARTUP,
MCH_A03,2026-05-15 00:00:00,76.06,3.314,8.9,2100,84.77,STARTUP,
MCH_A03,2026-05-15 01:00:00,78.78,3.077,9.1,2101,86.24,IDLE,
MCH_A03,2026-05-15 02:00:00,71.33,3.187,8.82,2102,83.6,RUNNING,
MCH_A03,2026-05-15 03:00:00,74.61,3.648,9.1,2103,88.72,RUNNING,
MCH_A03,2026-05-15 04:00:00,75.77,3.079,8.76,2104,87.59,RUNNING,
MCH_A03,2026-05-15 05:00:00,71.8,2.776,9.02,2105,88.05,RUNNING,
MCH_A03,2026-05-15 06:00:00,79.44,3.477,8.83,2106,81.47,RUNNING,
MCH_A03,2026-05-15 07:00:00,79.47,2.63,9.12,2107,85.93,STARTUP,
MCH_A03,2026-05-15 08:00:00,80.91,3.102,9.1,2108,85.91,RUNNING,
MCH_A03,2026-05-15 09:00:00,76.87,3.013,9.26,2109,82.61,STARTUP,
MCH_A03,2026-05-15 10:00:00,82.36,2.925,9.1,2110,86.31,RUNNING,
MCH_A03,2026-05-15 11:00:00,77.63,2.949,9.03,2111,88.31,RUNNING,
MCH_A03,2026-05-15 12:00:00,74.6,2.434,8.71,2112,82.78,RUNNING,E535
MCH_A03,2026-05-15 13:00:00,73.64,3.016,8.98,2113,81.23,RUNNING,
MCH_A03,2026-05-15 14:00:00,76.2,3.161,8.96,2114,86.98,RUNNING,
MCH_A03,2026-05-15 15:00:00,73.28,2.623,9.12,2115,82.28,RUNNING,
MCH_A03,2026-05-15 16:00:00,76.96,2.745,9.41,2116,86.08,RUNNING,
MCH_A03,2026-05-15 17:00:00,78.48,3.111,9.3,2117,84.96,RUNNING,
MCH_A03,2026-05-15 18:00:00,74.23,3.329,8.96,2118,86.06,RUNNING,
MCH_A03,2026-05-15 19:00:00,75.25,3.195,9.03,2119,81.92,STARTUP,
MCH_A03,2026-05-15 20:00:00,72.47,2.871,9.19,2120,86.49,STARTUP,
MCH_A03,2026-05-15 21:00:00,80.17,3.162,8.9,2121,88.4,RUNNING,
MCH_A03,2026-05-15 22:00:00,73.6,2.335,8.87,2122,83.49,RUNNING,
MCH_A03,2026-05-15 23:00:00,79.93,2.951,8.81,2123,81.63,RUNNING,
MCH_A03,2026-05-16 00:00:00,68.26,2.917,8.84,2124,85.19,RUNNING,
MCH_A03,2026-05-16 01:00:00,76.0,3.049,9.14,2125,84.97,STARTUP,
MCH_A03,2026-05-16 02:00:00,81.46,3.351,9.22,2126,88.97,RUNNING,
MCH_A03,2026-05-16 03:00:00,75.31,3.373,8.95,2127,82.76,RUNNING,
MCH_A03,2026-05-16 04:00:00,75.89,3.307,8.87,2128,81.36,RUNNING,
MCH_A03,2026-05-16 05:00:00,74.65,2.988,8.87,2129,88.38,RUNNING,
MCH_A03,2026-05-16 06:00:00,76.27,2.634,9.24,2130,79.31,RUNNING,
MCH_A03,2026-05-16 07:00:00,79.38,2.599,9.11,2131,82.93,RUNNING,
MCH_A03,2026-05-16 08:00:00,75.09,2.745,9.06,2132,85.85,RUNNING,
MCH_A03,2026-05-16 09:00:00,78.19,2.31,9.19,2133,83.96,RUNNING,
MCH_A03,2026-05-16 10:00:00,81.39,2.771,9.17,2134,82.79,RUNNING,
MCH_A03,2026-05-16 11:00:00,76.04,2.832,8.44,2135,81.97,RUNNING,
MCH_A03,2026-05-16 12:00:00,78.7,2.405,9.17,2136,89.46,RUNNING,
MCH_A03,2026-05-16 13:00:00,76.39,3.316,9.32,2137,84.74,RUNNING,
MCH_A03,2026-05-16 14:00:00,72.38,3.27,8.9,2138,84.74,RUNNING,
MCH_A03,2026-05-16 15:00:00,73.28,3.185,9.24,2139,85.32,RUNNING,
MCH_A03,2026-05-16 16:00:00,78.99,2.954,9.06,2140,82.89,IDLE,
MCH_A03,2026-05-16 17:00:00,73.71,2.817,8.95,2141,89.41,RUNNING,
MCH_A03,2026-05-16 18:00:00,76.55,2.746,8.78,2142,86.83,RUNNING,
MCH_A03,2026-05-16 19:00:00,79.73,3.482,8.91,2143,87.61,RUNNING,
MCH_A03,2026-05-16 20:00:00,73.75,2.709,8.91,2144,80.42,RUNNING,
MCH_A03,2026-05-16 21:00:00,71.96,2.881,9.2,2145,81.56,RUNNING,
MCH_A03,2026-05-16 22:00:00,77.16,2.871,9.18,2146,82.28,IDLE,
MCH_A03,2026-05-16 23:00:00,78.64,2.793,8.79,2147,83.88,IDLE,
MCH_A03,2026-05-17 00:00:00,79.45,2.948,8.78,2148,84.18,RUNNING,
MCH_A03,2026-05-17 01:00:00,77.72,2.528,9.2,2149,87.8,RUNNING,
MCH_A03,2026-05-17 02:00:00,80.43,3.047,9.43,2150,83.94,IDLE,
MCH_A03,2026-05-17 03:00:00,70.03,3.644,8.93,2151,84.8,RUNNING,
MCH_A03,2026-05-17 04:00:00,77.97,2.654,9.08,2152,86.12,RUNNING,
MCH_A03,2026-05-17 05:00:00,76.52,3.393,9.05,2153,83.45,IDLE,
MCH_A03,2026-05-17 06:00:00,75.98,2.575,8.97,2154,91.61,RUNNING,
MCH_A03,2026-05-17 07:00:00,75.15,3.538,8.81,2155,83.07,STARTUP,
MCH_A03,2026-05-17 08:00:00,71.31,2.915,8.82,2156,88.24,RUNNING,
MCH_A03,2026-05-17 09:00:00,78.47,2.928,8.88,2157,86.55,RUNNING,
MCH_A03,2026-05-17 10:00:00,77.52,2.507,9.05,2158,86.23,RUNNING,
MCH_A03,2026-05-17 11:00:00,72.11,3.044,9.48,2159,84.83,RUNNING,
MCH_A03,2026-05-17 12:00:00,76.13,3.133,9.21,2160,84.57,RUNNING,
MCH_A03,2026-05-17 13:00:00,76.76,3.268,9.05,2161,86.0,MAINTENANCE,
MCH_A03,2026-05-17 14:00:00,73.44,2.88,8.98,2162,83.38,RUNNING,
MCH_A03,2026-05-17 15:00:00,76.4,3.225,9.02,2163,82.5,RUNNING,
MCH_A03,2026-05-17 16:00:00,73.39,2.667,9.35,2164,84.86,RUNNING,
MCH_A03,2026-05-17 17:00:00,75.77,3.04,8.93,2165,80.0,RUNNING,
MCH_A03,2026-05-17 18:00:00,77.64,2.932,9.12,2166,89.46,IDLE,
MCH_A03,2026-05-17 19:00:00,75.97,3.334,9.07,2167,82.28,RUNNING,
MCH_A03,2026-05-17 20:00:00,76.41,2.933,8.78,2168,87.92,IDLE,
MCH_A03,2026-05-17 21:00:00,76.51,4.446,9.08,2169,82.71,IDLE,
MCH_A03,2026-05-17 22:00:00,77.53,3.581,8.92,2170,84.48,RUNNING,
MCH_A03,2026-05-17 23:00:00,82.18,3.17,9.09,2171,83.71,RUNNING,
MCH_A03,2026-05-18 00:00:00,76.06,2.677,8.96,2172,82.56,RUNNING,
MCH_A03,2026-05-18 01:00:00,77.55,3.151,8.79,2173,86.27,RUNNING,
MCH_A03,2026-05-18 02:00:00,77.79,3.394,8.96,2174,83.93,RUNNING,
MCH_A03,2026-05-18 03:00:00,70.13,3.422,9.08,2175,80.97,RUNNING,
MCH_A03,2026-05-18 04:00:00,75.19,3.379,8.63,2176,84.76,RUNNING,
MCH_A03,2026-05-18 05:00:00,78.32,3.541,8.94,2177,87.79,RUNNING,
MCH_A03,2026-05-18 06:00:00,75.05,2.72,9.08,2178,88.3,RUNNING,
MCH_A03,2026-05-18 07:00:00,71.31,3.289,9.14,2179,85.03,RUNNING,
MCH_A03,2026-05-18 08:00:00,74.32,3.155,8.86,2180,85.04,RUNNING,
MCH_A03,2026-05-18 09:00:00,75.18,2.823,9.19,2181,85.41,RUNNING,
MCH_A03,2026-05-18 10:00:00,73.76,3.04,9.0,2182,84.69,RUNNING,
MCH_A03,2026-05-18 11:00:00,73.72,2.82,9.09,2183,84.41,RUNNING,
MCH_A03,2026-05-18 12:00:00,77.74,2.949,8.95,2184,85.85,RUNNING,
MCH_A03,2026-05-18 13:00:00,81.05,2.59,8.93,2185,84.79,STARTUP,
MCH_A03,2026-05-18 14:00:00,78.96,3.157,9.19,2186,86.16,RUNNING,
MCH_A03,2026-05-18 15:00:00,77.25,3.136,8.82,2187,86.98,RUNNING,
MCH_A03,2026-05-18 16:00:00,80.5,2.903,9.32,2188,87.88,RUNNING,
MCH_A03,2026-05-18 17:00:00,80.67,3.161,8.93,2189,84.72,RUNNING,
MCH_A03,2026-05-18 18:00:00,77.9,3.152,9.44,2190,84.87,RUNNING,
MCH_A03,2026-05-18 19:00:00,77.34,2.685,8.64,2191,87.06,STARTUP,
MCH_A03,2026-05-18 20:00:00,76.39,2.896,9.1,2192,85.36,RUNNING,
MCH_A03,2026-05-18 21:00:00,81.39,2.6,8.68,2193,85.95,RUNNING,
MCH_A03,2026-05-18 22:00:00,76.42,4.239,9.15,2194,84.42,IDLE,
MCH_A03,2026-05-18 23:00:00,75.66,3.313,9.15,2195,87.84,RUNNING,
MCH_A03,2026-05-19 00:00:00,76.1,3.594,8.87,2196,85.3,IDLE,
MCH_A03,2026-05-19 01:00:00,72.05,2.525,9.09,2197,88.34,RUNNING,
MCH_A03,2026-05-19 02:00:00,79.89,3.82,9.33,2198,85.88,RUNNING,
MCH_A03,2026-05-19 03:00:00,75.35,2.386,8.94,2199,87.34,IDLE,
MCH_A03,2026-05-19 04:00:00,74.69,2.938,8.97,2200,82.49,RUNNING,
MCH_A03,2026-05-19 05:00:00,76.24,2.676,8.9,2201,85.44,RUNNING,
MCH_A03,2026-05-19 06:00:00,76.92,3.379,8.99,2202,85.18,RUNNING,
MCH_A03,2026-05-19 07:00:00,74.59,3.229,9.02,2203,83.75,RUNNING,
MCH_A03,2026-05-19 08:00:00,83.02,2.311,9.16,2204,89.65,RUNNING,
MCH_A03,2026-05-19 09:00:00,71.13,3.498,9.07,2205,87.66,RUNNING,
MCH_A03,2026-05-19 10:00:00,81.48,3.682,8.91,2206,83.22,RUNNING,
MCH_A03,2026-05-19 11:00:00,78.79,3.321,9.11,2207,83.72,STARTUP,
MCH_A03,2026-05-19 12:00:00,78.27,2.577,8.85,2208,84.58,RUNNING,
MCH_A03,2026-05-19 13:00:00,80.39,3.352,9.28,2209,88.91,RUNNING,
MCH_A03,2026-05-19 14:00:00,76.63,3.497,9.11,2210,88.09,IDLE,
MCH_A03,2026-05-19 15:00:00,77.26,3.369,9.21,2211,83.06,RUNNING,
MCH_A03,2026-05-19 16:00:00,72.92,3.708,9.15,2212,85.83,RUNNING,
MCH_A03,2026-05-19 17:00:00,77.3,2.835,8.93,2213,90.21,RUNNING,
MCH_A03,2026-05-19 18:00:00,82.0,2.915,8.87,2214,84.3,RUNNING,
MCH_A03,2026-05-19 19:00:00,78.65,3.422,8.86,2215,90.94,RUNNING,
MCH_A03,2026-05-19 20:00:00,79.11,2.983,8.98,2216,77.44,RUNNING,
MCH_A03,2026-05-19 21:00:00,72.38,3.426,8.78,2217,87.63,RUNNING,
MCH_A03,2026-05-19 22:00:00,76.73,2.228,8.71,2218,81.72,RUNNING,
MCH_A03,2026-05-19 23:00:00,69.26,3.17,8.88,2219,83.18,RUNNING,
MCH_B05,2026-04-20 00:00:00,94.0,4.079,14.48,1200,186.96,MAINTENANCE,
MCH_B05,2026-04-20 01:00:00,87.75,2.797,14.09,1201,185.23,IDLE,
MCH_B05,2026-04-20 02:00:00,87.88,3.695,13.98,1202,187.49,RUNNING,
MCH_B05,2026-04-20 03:00:00,88.84,3.459,14.22,1203,176.65,RUNNING,
MCH_B05,2026-04-20 04:00:00,88.07,2.357,14.26,1204,170.87,IDLE,
MCH_B05,2026-04-20 05:00:00,83.19,2.585,13.82,1205,179.24,RUNNING,
MCH_B05,2026-04-20 06:00:00,92.79,2.471,14.02,1206,186.71,RUNNING,
MCH_B05,2026-04-20 07:00:00,83.57,1.789,13.92,1207,176.81,STARTUP,
MCH_B05,2026-04-20 08:00:00,94.33,2.71,13.82,1208,180.14,STARTUP,
MCH_B05,2026-04-20 09:00:00,86.03,2.611,14.29,1209,170.17,IDLE,
MCH_B05,2026-04-20 10:00:00,91.34,3.201,14.02,1210,178.91,STARTUP,
MCH_B05,2026-04-20 11:00:00,89.39,2.849,14.02,1211,177.99,STARTUP,
MCH_B05,2026-04-20 12:00:00,96.77,2.724,14.03,1212,183.39,IDLE,
MCH_B05,2026-04-20 13:00:00,92.56,2.748,14.02,1213,177.25,RUNNING,
MCH_B05,2026-04-20 14:00:00,88.51,3.153,13.86,1214,182.88,RUNNING,
MCH_B05,2026-04-20 15:00:00,91.2,2.593,13.77,1215,182.34,RUNNING,
MCH_B05,2026-04-20 16:00:00,87.71,2.721,14.36,1216,184.64,STARTUP,
MCH_B05,2026-04-20 17:00:00,91.37,2.406,14.43,1217,176.14,RUNNING,
MCH_B05,2026-04-20 18:00:00,87.11,3.144,13.6,1218,172.91,RUNNING,
MCH_B05,2026-04-20 19:00:00,92.81,1.938,14.05,1219,171.65,RUNNING,
MCH_B05,2026-04-20 20:00:00,88.04,3.345,14.59,1220,188.26,RUNNING,
MCH_B05,2026-04-20 21:00:00,88.01,3.456,14.13,1221,183.17,RUNNING,
MCH_B05,2026-04-20 22:00:00,84.54,2.994,14.2,1222,175.88,RUNNING,
MCH_B05,2026-04-20 23:00:00,83.98,2.557,14.13,1223,189.26,STARTUP,
MCH_B05,2026-04-21 00:00:00,84.1,2.625,13.78,1224,180.23,IDLE,
MCH_B05,2026-04-21 01:00:00,90.27,3.041,14.07,1225,184.32,RUNNING,
MCH_B05,2026-04-21 02:00:00,93.78,2.673,13.97,1226,188.1,STARTUP,
MCH_B05,2026-04-21 03:00:00,90.03,3.033,14.19,1227,182.59,RUNNING,
MCH_B05,2026-04-21 04:00:00,91.06,2.781,14.05,1228,180.92,RUNNING,
MCH_B05,2026-04-21 05:00:00,87.98,2.35,14.01,1229,172.24,RUNNING,
MCH_B05,2026-04-21 06:00:00,89.6,2.948,14.33,1230,178.04,STARTUP,
MCH_B05,2026-04-21 07:00:00,95.67,1.792,14.58,1231,182.99,RUNNING,
MCH_B05,2026-04-21 08:00:00,96.58,3.403,14.21,1232,180.01,RUNNING,
MCH_B05,2026-04-21 09:00:00,95.4,2.609,13.89,1233,182.04,IDLE,
MCH_B05,2026-04-21 10:00:00,97.9,3.175,14.04,1234,172.52,RUNNING,
MCH_B05,2026-04-21 11:00:00,93.18,2.878,14.29,1235,180.57,RUNNING,
MCH_B05,2026-04-21 12:00:00,86.49,3.17,14.08,1236,182.55,RUNNING,
MCH_B05,2026-04-21 13:00:00,89.95,2.949,13.56,1237,181.35,RUNNING,
MCH_B05,2026-04-21 14:00:00,91.06,2.867,14.09,1238,173.37,RUNNING,
MCH_B05,2026-04-21 15:00:00,86.42,3.228,14.13,1239,179.94,IDLE,
MCH_B05,2026-04-21 16:00:00,89.04,4.301,14.04,1240,182.93,RUNNING,
MCH_B05,2026-04-21 17:00:00,84.83,4.381,13.99,1241,175.47,IDLE,
MCH_B05,2026-04-21 18:00:00,93.41,2.594,13.82,1242,195.15,RUNNING,
MCH_B05,2026-04-21 19:00:00,93.39,2.549,14.35,1243,182.4,RUNNING,
MCH_B05,2026-04-21 20:00:00,91.45,3.1,14.2,1244,180.82,RUNNING,
MCH_B05,2026-04-21 21:00:00,93.01,3.145,14.09,1245,183.84,IDLE,
MCH_B05,2026-04-21 22:00:00,92.61,2.334,14.51,1246,177.52,RUNNING,
MCH_B05,2026-04-21 23:00:00,89.52,2.748,13.9,1247,173.11,RUNNING,
MCH_B05,2026-04-22 00:00:00,94.18,3.837,14.02,1248,177.0,STARTUP,
MCH_B05,2026-04-22 01:00:00,99.65,3.785,13.92,1249,179.59,IDLE,
MCH_B05,2026-04-22 02:00:00,87.08,2.994,13.68,1250,173.86,RUNNING,
MCH_B05,2026-04-22 03:00:00,91.24,2.116,14.47,1251,179.93,RUNNING,
MCH_B05,2026-04-22 04:00:00,85.65,2.798,14.07,1252,184.43,RUNNING,
MCH_B05,2026-04-22 05:00:00,93.48,1.937,14.14,1253,187.51,RUNNING,
MCH_B05,2026-04-22 06:00:00,91.51,2.881,14.29,1254,180.81,RUNNING,
MCH_B05,2026-04-22 07:00:00,93.41,3.675,14.31,1255,177.19,RUNNING,
MCH_B05,2026-04-22 08:00:00,93.03,1.864,13.99,1256,187.65,IDLE,
MCH_B05,2026-04-22 09:00:00,85.51,2.777,14.1,1257,178.92,RUNNING,
MCH_B05,2026-04-22 10:00:00,91.45,2.872,13.87,1258,175.33,RUNNING,
MCH_B05,2026-04-22 11:00:00,96.48,2.552,13.88,1259,183.85,RUNNING,
MCH_B05,2026-04-22 12:00:00,91.26,2.491,13.89,1260,184.08,RUNNING,
MCH_B05,2026-04-22 13:00:00,93.04,2.977,14.14,1261,190.39,IDLE,
MCH_B05,2026-04-22 14:00:00,86.09,2.733,13.94,1262,185.19,STARTUP,
MCH_B05,2026-04-22 15:00:00,94.94,3.261,13.63,1263,175.25,RUNNING,
MCH_B05,2026-04-22 16:00:00,93.22,1.935,13.39,1264,179.85,RUNNING,
MCH_B05,2026-04-22 17:00:00,89.14,2.648,13.84,1265,181.96,RUNNING,
MCH_B05,2026-04-22 18:00:00,94.99,3.194,14.1,1266,181.21,RUNNING,
MCH_B05,2026-04-22 19:00:00,98.93,2.917,13.87,1267,168.79,STARTUP,
MCH_B05,2026-04-22 20:00:00,96.61,2.955,14.93,1268,174.04,RUNNING,
MCH_B05,2026-04-22 21:00:00,85.22,2.672,14.08,1269,181.97,RUNNING,
MCH_B05,2026-04-22 22:00:00,94.04,2.464,14.02,1270,176.75,MAINTENANCE,
MCH_B05,2026-04-22 23:00:00,88.68,2.883,14.03,1271,181.43,RUNNING,
MCH_B05,2026-04-23 00:00:00,90.52,2.704,14.32,1272,178.84,RUNNING,
MCH_B05,2026-04-23 01:00:00,87.8,2.777,13.51,1273,181.18,IDLE,
MCH_B05,2026-04-23 02:00:00,89.48,2.96,14.76,1274,190.39,STARTUP,
MCH_B05,2026-04-23 03:00:00,90.84,3.014,14.08,1275,173.86,RUNNING,
MCH_B05,2026-04-23 04:00:00,97.46,2.725,14.0,1276,172.7,RUNNING,
MCH_B05,2026-04-23 05:00:00,91.19,2.349,14.28,1277,175.41,IDLE,
MCH_B05,2026-04-23 06:00:00,88.05,3.256,13.7,1278,179.86,RUNNING,
MCH_B05,2026-04-23 07:00:00,91.23,3.22,14.37,1279,177.01,RUNNING,
MCH_B05,2026-04-23 08:00:00,101.63,3.151,14.44,1280,178.32,RUNNING,
MCH_B05,2026-04-23 09:00:00,89.04,3.299,13.93,1281,177.66,RUNNING,
MCH_B05,2026-04-23 10:00:00,91.25,2.917,14.27,1282,173.12,RUNNING,
MCH_B05,2026-04-23 11:00:00,90.74,2.71,14.1,1283,184.4,IDLE,
MCH_B05,2026-04-23 12:00:00,86.82,2.73,13.31,1284,180.48,RUNNING,
MCH_B05,2026-04-23 13:00:00,94.92,3.354,14.26,1285,174.79,STARTUP,
MCH_B05,2026-04-23 14:00:00,92.1,3.224,13.76,1286,181.56,RUNNING,
MCH_B05,2026-04-23 15:00:00,89.2,2.271,14.35,1287,175.58,STARTUP,
MCH_B05,2026-04-23 16:00:00,86.58,3.185,14.18,1288,184.39,RUNNING,
MCH_B05,2026-04-23 17:00:00,87.21,2.902,13.75,1289,170.25,RUNNING,
MCH_B05,2026-04-23 18:00:00,91.63,3.413,13.83,1290,173.02,RUNNING,
MCH_B05,2026-04-23 19:00:00,92.75,2.77,13.64,1291,184.36,RUNNING,
MCH_B05,2026-04-23 20:00:00,92.67,3.123,14.15,1292,175.25,RUNNING,
MCH_B05,2026-04-23 21:00:00,81.98,2.872,14.03,1293,186.97,RUNNING,
MCH_B05,2026-04-23 22:00:00,94.97,3.543,14.3,1294,177.37,IDLE,
MCH_B05,2026-04-23 23:00:00,87.73,3.374,14.31,1295,190.49,RUNNING,
MCH_B05,2026-04-24 00:00:00,92.16,1.908,13.8,1296,184.98,STARTUP,
MCH_B05,2026-04-24 01:00:00,95.85,3.419,13.96,1297,183.38,RUNNING,
MCH_B05,2026-04-24 02:00:00,90.12,3.373,13.98,1298,179.79,RUNNING,
MCH_B05,2026-04-24 03:00:00,91.0,2.724,13.79,1299,183.53,RUNNING,
MCH_B05,2026-04-24 04:00:00,84.65,2.885,14.52,1300,181.22,RUNNING,
MCH_B05,2026-04-24 05:00:00,93.44,2.924,13.74,1301,191.41,IDLE,
MCH_B05,2026-04-24 06:00:00,90.39,3.344,14.08,1302,185.6,RUNNING,
MCH_B05,2026-04-24 07:00:00,90.23,3.922,14.41,1303,181.78,RUNNING,
MCH_B05,2026-04-24 08:00:00,87.49,2.805,14.0,1304,184.71,RUNNING,
MCH_B05,2026-04-24 09:00:00,91.62,2.307,14.35,1305,175.29,RUNNING,
MCH_B05,2026-04-24 10:00:00,88.52,3.836,14.2,1306,183.62,IDLE,
MCH_B05,2026-04-24 11:00:00,91.53,2.968,13.8,1307,177.71,RUNNING,
MCH_B05,2026-04-24 12:00:00,94.83,1.889,13.67,1308,175.91,RUNNING,
MCH_B05,2026-04-24 13:00:00,90.08,2.832,14.07,1309,180.5,RUNNING,
MCH_B05,2026-04-24 14:00:00,92.68,2.529,13.69,1310,178.73,RUNNING,
MCH_B05,2026-04-24 15:00:00,87.85,3.686,14.12,1311,171.39,RUNNING,
MCH_B05,2026-04-24 16:00:00,86.93,3.221,14.07,1312,173.09,STARTUP,
MCH_B05,2026-04-24 17:00:00,89.13,3.327,14.27,1313,177.96,RUNNING,
MCH_B05,2026-04-24 18:00:00,85.96,2.755,14.11,1314,179.02,RUNNING,
MCH_B05,2026-04-24 19:00:00,86.53,3.127,13.48,1315,183.71,STARTUP,
MCH_B05,2026-04-24 20:00:00,91.34,2.602,14.06,1316,178.9,IDLE,
MCH_B05,2026-04-24 21:00:00,88.91,2.752,13.66,1317,182.13,RUNNING,
MCH_B05,2026-04-24 22:00:00,95.8,2.979,14.17,1318,182.76,RUNNING,
MCH_B05,2026-04-24 23:00:00,91.17,3.119,14.55,1319,185.37,RUNNING,
MCH_B05,2026-04-25 00:00:00,92.97,3.256,13.73,1320,166.66,IDLE,
MCH_B05,2026-04-25 01:00:00,85.42,3.113,14.63,1321,164.92,RUNNING,
MCH_B05,2026-04-25 02:00:00,89.24,2.22,13.99,1322,183.2,RUNNING,
MCH_B05,2026-04-25 03:00:00,96.01,2.759,13.97,1323,182.28,STARTUP,
MCH_B05,2026-04-25 04:00:00,89.62,2.47,14.48,1324,191.26,RUNNING,
MCH_B05,2026-04-25 05:00:00,94.28,2.912,13.88,1325,179.86,RUNNING,
MCH_B05,2026-04-25 06:00:00,88.13,2.723,14.48,1326,174.23,IDLE,
MCH_B05,2026-04-25 07:00:00,83.51,2.857,13.6,1327,186.68,RUNNING,
MCH_B05,2026-04-25 08:00:00,89.74,3.794,14.39,1328,181.97,RUNNING,
